QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));true;856;false;true;138;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void SkipLexicalActions(dacapo.parser.Token)> $i0 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.SkipLexicalActions));true;842;false;true;138;false;true;8;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void jjCheckNAdd(int)> $i3 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjCheckNAdd));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i41,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;880;false;true;139;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i23 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;862;false;true;142;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa6_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa6_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa2_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa2_0));true;864;false;true;142;false;true;5;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_3(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_3));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa0_3()> $c0 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa0_3));true;842;false;true;139;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> r0.bufcolumn = r3,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: int getEndColumn()> $r1 = r0.bufcolumn,r0 (SimpleCharStream.getEndColumn));false;0;false;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.ParseException: java.lang.String getMessage()> $r34 = r74.image,r74 (ParseException.getMessage));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token jjFillToken()> r1.image = $r10,r1 (StandardTokenizerTokenManager.jjFillToken));false;1;false;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.index.IndexWriter: void <init>(org.apache.lucene.store.Directory,org.apache.lucene.analysis.Analyzer,boolean,boolean)> r0.maxFieldLength = 10000,r0 (IndexWriter.<init>));BackwardQuery: (<org.apache.lucene.index.IndexWriter: int getMaxFieldLength()> $i0 = r0.maxFieldLength,r0 (IndexWriter.getMaxFieldLength));false;10;false;true;138;false;true;1;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> $i15 = r0.tokenBegin,r0 (SimpleCharStream.FillBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: char BeginToken()> r0.tokenBegin = $i1,r0 (SimpleCharStream.BeginToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.document.Field: void <init>(java.lang.String,java.io.Reader,org.apache.lucene.document.Field$TermVector)> r0.fieldsData = r2,r0 (Field.<init>));BackwardQuery: (<org.apache.lucene.document.Field: java.io.Reader readerValue()> $r2 = r0.fieldsData,r0 (Field.readerValue));false;19;false;true;150;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> r0.bufline = r2,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.bufline = $r3,r0 (SimpleCharStream.<init>));false;0;false;true;-1;true;true;-1;true
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_3(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_3));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c70 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;864;false;true;138;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i39,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void jjAddStates(int,int)> $i1 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjAddStates));true;884;false;true;137;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c35 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;875;false;true;138;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_2(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_2));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));true;906;false;true;140;false;true;258;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token jjFillToken()> $i0 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.jjFillToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));true;835;false;true;140;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa6_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa6_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c64 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;881;false;true;139;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token jjFillToken()> $i1 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.jjFillToken));true;837;false;true;138;false;true;8;false
BackwardQuery: (<org.apache.lucene.index.FieldInfos: void <init>()> r0.byNumber = $r1,r0 (FieldInfos.<init>));BackwardQuery: (<org.apache.lucene.index.FieldInfos: org.apache.lucene.index.FieldInfo fieldInfo(int)> $r2 = r0.byNumber,r0 (FieldInfos.fieldInfo));false;28;false;true;135;false;true;1;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: int getEndColumn()> $i0 = r0.bufpos,r0 (SimpleCharStream.getEndColumn));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> r0.bufpos = $i20,r0 (SimpleCharStream.ExpandBuff));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_0(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c8 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;-1;true;true;137;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.curChar = $c58,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa7_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa7_0));true;851;false;true;139;false;true;-1;true
BackwardQuery: (<org.apache.lucene.store.BufferedIndexOutput: void flush()> r0.bufferPosition = 0,r0 (BufferedIndexOutput.flush));BackwardQuery: (<org.apache.lucene.store.BufferedIndexOutput: void writeBytes(byte[],int)> $i5 = r0.bufferPosition,r0 (BufferedIndexOutput.writeBytes));false;229;false;true;140;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.curChar = $c0,r0 (StandardTokenizerTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> $c24 = r0.curChar,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));true;-1;true;false;139;false;true;0;false
BackwardQuery: (<org.apache.lucene.index.Term: int compareTo(org.apache.lucene.index.Term)> $r3 = r0.field,r0 (Term.compareTo));BackwardQuery: (<org.apache.lucene.index.Term: void <init>(java.lang.String,java.lang.String,boolean)> r0.field = $r4,r0 (Term.<init>));false;565;false;true;-1;true;true;-1;true
BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: char readChar()> r0.bufferPosition = $i3,r0 (FastCharStream.readChar));BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void backup(int)> r0.bufferPosition = $i2,r0 (FastCharStream.backup));true;-1;true;false;148;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa7_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa7_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c37 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;871;false;true;135;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Config configFile()> $i5 = r0.jj_ntk,r0 (ConfigFile.configFile));BackwardQuery: (<dacapo.parser.ConfigFile: int jj_ntk()> r0.jj_ntk = $i1,r0 (ConfigFile.jj_ntk));true;58;false;true;136;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa3_0(long,long)> $c4 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa3_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa9_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa9_0));true;851;false;true;136;false;true;-1;true
BackwardQuery: (<org.apache.lucene.document.Field: java.lang.String stringValue()> $r1 = r0.fieldsData,r0 (Field.stringValue));BackwardQuery: (<org.apache.lucene.document.Field: void <init>(java.lang.String,java.io.Reader,org.apache.lucene.document.Field$TermVector)> r0.fieldsData = null,r0 (Field.<init>));false;18;false;true;156;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_2(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_2));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.curChar = $c13,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;861;false;true;140;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedPos = 0,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 9,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;842;false;true;138;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 6,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.jjmatchedPos = i26,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;-1;true;true;172;false;true;169;false
BackwardQuery: (<org.apache.lucene.index.SegmentMerger: long writeSkip()> $r1 = r0.freqOutput,r0 (SegmentMerger.writeSkip));BackwardQuery: (<org.apache.lucene.index.SegmentMerger: void <init>(org.apache.lucene.index.IndexWriter,java.lang.String)> r0.freqOutput = null,r0 (SegmentMerger.<init>));false;4;false;true;168;false;true;0;false
BackwardQuery: (<org.apache.lucene.index.TermInfo: void <init>()> r0.proxPointer = 0L,r0 (TermInfo.<init>));BackwardQuery: (<org.apache.lucene.index.TermInfosWriter: void add(org.apache.lucene.index.Term,org.apache.lucene.index.TermInfo)> $l4 = r2.proxPointer,r2 (TermInfosWriter.add));true;43;false;true;143;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> r0.jj_ntk = -1,r0 (ConfigFile.jj_consume_token));BackwardQuery: (<dacapo.parser.ConfigFile: java.lang.String descId()> $i0 = r0.jj_ntk,r0 (ConfigFile.descId));true;62;false;true;143;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa9_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa9_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c37 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;878;false;true;137;false;true;0;false
BackwardQuery: (<org.apache.lucene.store.RAMOutputStream: void flushBuffer(byte[],int)> $i6 = r0.pointer,r0 (RAMOutputStream.flushBuffer));BackwardQuery: (<org.apache.lucene.store.RAMOutputStream: void seek(long)> r0.pointer = $i1,r0 (RAMOutputStream.seek));true;308;false;true;142;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token jjFillToken()> $i2 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.jjFillToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 12,r0 (ConfigFileTokenManager.getNextToken));true;848;false;true;139;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa7_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa7_0));true;857;false;true;139;false;true;1;false
BackwardQuery: (<org.apache.lucene.index.TermVectorsWriter: void writeField()> $r18 = r1.offsets,r1 (TermVectorsWriter.writeField));BackwardQuery: (<org.apache.lucene.index.TermVectorsWriter$TVTerm: void <init>()> r0.offsets = null,r0 (TermVectorsWriter$TVTerm.<init>));true;223;false;true;153;false;true;7;false
BackwardQuery: (<org.apache.lucene.index.IndexWriter: void flushRamSegments()> $r9 = r0.segmentInfos,r0 (IndexWriter.flushRamSegments));BackwardQuery: (<org.apache.lucene.index.IndexWriter: void <init>(org.apache.lucene.store.Directory,org.apache.lucene.analysis.Analyzer,boolean,boolean)> r0.segmentInfos = $r7,r0 (IndexWriter.<init>));true;43;false;true;138;false;true;0;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void downHeap()> $r14 = r0.heap,r0 (PriorityQueue.downHeap));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void initialize(int)> r0.heap = $r1,r0 (PriorityQueue.initialize));true;62;false;true;244;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.StopFilter: org.apache.lucene.analysis.Token next()> $r2 = r0.input,r0 (StopFilter.next));BackwardQuery: (<org.apache.lucene.analysis.TokenFilter: void <init>(org.apache.lucene.analysis.TokenStream)> r0.input = r1,r0 (TokenFilter.<init>));true;100;false;true;169;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> r0.tokenBegin = $i22,r0 (SimpleCharStream.FillBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i24 = r0.tokenBegin,r0 (SimpleCharStream.ExpandBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa8_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa8_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.curChar = $c13,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;929;false;true;136;false;true;-1;true
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c69 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.curChar = $c13,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;876;false;true;137;false;true;3;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 7,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.jjmatchedPos = i26,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;852;false;true;137;false;true;133;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void jjCheckNAdd(int)> $i3 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjCheckNAdd));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i79,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;887;false;true;138;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void <init>(org.apache.lucene.analysis.standard.CharStream)> r0.input_stream = r1,r0 (StandardTokenizerTokenManager.<init>));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token jjFillToken()> $r6 = r0.input_stream,r0 (StandardTokenizerTokenManager.jjFillToken));true;-1;true;false;141;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $i20 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjMoveNfa_1));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i79,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;880;false;true;139;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.curChar = $c22,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c59 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;-1;true;true;138;false;true;0;false
BackwardQuery: (<org.apache.lucene.index.SegmentInfo: void <init>(java.lang.String,int,org.apache.lucene.store.Directory)> r0.dir = r2,r0 (SegmentInfo.<init>));BackwardQuery: (<org.apache.lucene.index.IndexWriter: void flushRamSegments()> $r8 = $r6.dir,$r6 (IndexWriter.flushRamSegments));true;-1;true;true;213;false;true;12;false
BackwardQuery: (<org.apache.lucene.index.DocumentWriter: void addDocument(java.lang.String,org.apache.lucene.document.Document)> r0.fieldInfos = $r4,r0 (DocumentWriter.addDocument));BackwardQuery: (<org.apache.lucene.index.DocumentWriter: void writePostings(org.apache.lucene.index.Posting[],java.lang.String)> $r31 = r0.fieldInfos,r0 (DocumentWriter.writePostings));false;7;false;true;168;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> $c184 = r0.curChar,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.curChar = $c0,r0 (StandardTokenizerTokenManager.getNextToken));true;-1;true;false;139;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.curChar = $c0,r0 (StandardTokenizerTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> $c141 = r0.curChar,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));true;-1;true;false;137;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> r0.bufpos = 0,r0 (SimpleCharStream.FillBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void backup(int)> $i6 = r0.bufpos,r0 (SimpleCharStream.backup));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjmatchedKind = i81,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;883;false;true;140;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void backup(int)> r0.bufpos = $i7,r0 (SimpleCharStream.backup));BackwardQuery: (<dacapo.parser.SimpleCharStream: java.lang.String GetImage()> $i6 = r0.bufpos,r0 (SimpleCharStream.GetImage));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> r0.bufpos = 0,r0 (SimpleCharStream.FillBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: char[] GetSuffix(int)> $i3 = r0.bufpos,r0 (SimpleCharStream.GetSuffix));true;-1;true;true;-1;true;true;11;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i14 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;837;false;true;138;false;true;1;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void initialize(int)> r0.size = 0,r0 (PriorityQueue.initialize));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: int size()> $i0 = r0.size,r0 (PriorityQueue.size));true;53;false;true;137;false;true;1;false
BackwardQuery: (<dacapo.TestHarness: void <init>()> r0.callback = null,r0 (TestHarness.<init>));BackwardQuery: (<dacapo.TestHarness: void runBenchmarkOld(java.lang.String)> $r10 = r0.callback,r0 (TestHarness.runBenchmarkOld));false;16;false;true;133;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c69 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));true;900;false;true;138;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: java.lang.String descId()> $i1 = r0.jj_gen,r0 (ConfigFile.descId));BackwardQuery: (<dacapo.parser.ConfigFile: void <init>(java.io.InputStream,java.lang.String)> r0.jj_gen = 0,r0 (ConfigFile.<init>));true;45;false;true;136;false;true;1;false
BackwardQuery: (<org.apache.lucene.document.Field: void <init>(java.lang.String,java.io.Reader,org.apache.lucene.document.Field$TermVector)> r0.name = "body",r0 (Field.<init>));BackwardQuery: (<org.apache.lucene.document.Field: java.lang.String name()> $r1 = r0.name,r0 (Field.name));true;291;false;true;152;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Config configFile()> $i2 = r0.jj_gen,r0 (ConfigFile.configFile));BackwardQuery: (<dacapo.parser.ConfigFile: void <init>(java.io.InputStream,java.lang.String)> r0.jj_gen = 0,r0 (ConfigFile.<init>));true;45;false;true;133;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i14 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStartNfaWithStates_0(int,int,int)> r0.jjmatchedKind = i1,r0 (ConfigFileTokenManager.jjStartNfaWithStates_0));true;849;false;true;138;false;true;1;false
BackwardQuery: (<org.apache.lucene.index.IndexWriter: void flushRamSegments()> $r1 = r0.segmentInfos,r0 (IndexWriter.flushRamSegments));BackwardQuery: (<org.apache.lucene.index.IndexWriter: void <init>(org.apache.lucene.store.Directory,org.apache.lucene.analysis.Analyzer,boolean,boolean)> r0.segmentInfos = $r7,r0 (IndexWriter.<init>));true;42;false;true;137;false;true;1;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i50 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStartNfaWithStates_0(int,int,int)> r0.jjmatchedKind = i1,r0 (ConfigFileTokenManager.jjStartNfaWithStates_0));true;840;false;true;137;false;true;1;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i40 = r0.tokenBegin,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: char BeginToken()> r0.tokenBegin = $i1,r0 (SimpleCharStream.BeginToken));false;0;false;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 0,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void MoreLexicalActions()> $i4 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.MoreLexicalActions));true;812;false;true;138;false;true;0;false
BackwardQuery: (<org.apache.lucene.store.BufferedIndexOutput: void writeBytes(byte[],int)> $i13 = r0.bufferPosition,r0 (BufferedIndexOutput.writeBytes));BackwardQuery: (<org.apache.lucene.store.BufferedIndexOutput: void writeByte(byte)> r0.bufferPosition = $i3,r0 (BufferedIndexOutput.writeByte));false;0;false;true;136;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.ParseException generateParseException()> $i0 = r0.jj_kind,r0 (ConfigFile.generateParseException));BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> r0.jj_kind = i0,r0 (ConfigFile.jj_consume_token));true;63;false;true;237;false;true;0;false
